"","V1","V2","V2A","V3","happiness","health","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V27","religionmem","V30","V31","V32","V33","V34","V35","V37","V51","V52","V53","V54","V55","V56","V57","V64","V65","freedom","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V90A","V91","V92","V93","V94","V95","V96","V106","V107","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V135","V136","V137","V138","V140","V141","V144","V145","V146","V177","V178","V179","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V214","V215","V216","V218","V219","V220","V221","V222","V224","V226","income","V232","V233","V234","V236","V236A","V237","S024","S025","Y002","Y003","SACSECVAL","SECVALWGT","RESEMAVAL","RESEMAWEIGHT","I_AUTHORITY","I_NATIONALISM","I_DEVOUT","DEFIANCE","WEIGHT1A","I_RELIGIMP","I_RELIGBEL","I_RELIGPRAC","DISBELIEF","WEIGHT2A","I_NORM1","I_NORM2","I_NORM3","RELATIVISM","WEIGHT3A","I_TRUSTARMY","I_TRUSTPOLICE","I_TRUSTCOURTS","SCEPTICISM","WEIGHT4A","I_INDEP","I_IMAGIN","I_NONOBED","AUTONOMY","WEIGHT1B","I_WOMJOB","I_WOMPOL","I_WOMEDU","EQUALITY","WEIGHT2B","I_HOMOLIB","I_ABORTLIB","I_DIVORLIB","CHOICE","WEIGHT3B","I_VOICE1","I_VOICE2","I_VOI2_00","VOICE","WEIGHT4B","S001","S007","S018","S019","S021","COW","wave"
"2042",1,840,840,2042,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,3,3,3,2,1,1,1,1,1,NA,1,10,10,10,2,1,1,2,1,2,2,1,1,2,1,1,1,1,5,4,1,4,1,2,2,3,3,NA,NA,1,2,3,1,1,1,3,NA,1,2,3,3,3,6,3,1,2,3,2,3,2,3,3,4,3,1,2,2,1,1,1,1,1,2,1,1,10,1,1,1,1,1,1,1,1,3,4,10,1,3,2,1,2,1905,77,17,NA,4,NA,1,NA,NA,NA,2,840010,NA,1.39229894,1,1981,8401,8401981,NA,NA,0.202,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.166667,0.166,0.66,0,0,0,0,1,0.33,0.33,0.66,0.44,1,0,0,0,0,1,NA,NA,NA,NA,0.66,0,0.222222,0.333333,0.185185,1,NA,NA,NA,NA,0.66,2,8400122042,0.598838,0.898257,84001211981,2,1
"2043",1,840,840,2043,2,3,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,3,3,3,3,3,3,2,2,2,1,1,1,NA,2,9,9,NA,2,2,2,2,2,2,2,2,2,2,1,1,1,NA,1,2,1,2,2,2,2,3,2,NA,NA,1,1,3,1,1,1,1,3,1,3,3,3,3,7,2,1,1,3,3,3,2,3,3,3,1,3,1,2,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,1914,68,14,NA,4,NA,2,NA,NA,NA,3,840010,NA,1.39229894,1,1981,8401,8401981,NA,0,0.1745,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.166667,0.166,0.66,0,0,0,0,1,0,0.33,0.66,0.33,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0,0,0,0,1,NA,NA,NA,NA,0.66,2,8400122043,0.598838,0.898257,84001211981,2,1
"2044",1,840,840,2044,2,2,1,1,1,2,1,2,2,1,2,2,1,2,2,2,3,3,1,3,3,3,2,2,2,2,2,2,2,NA,2,5,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,2,2,2,3,1,NA,NA,1,1,3,1,1,1,1,3,1,2,3,3,3,5,2,1,2,3,3,3,3,3,3,3,2,1,1,2,1,1,2,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,5,5,1,2,5,1,2,1945,37,17,NA,1,NA,1,NA,NA,NA,1,840010,NA,1.39229894,1,1981,8401,8401981,NA,NA,0.2295,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.166667,0.166,0.66,0,0,0,0,1,0.33,0.66,0.66,0.55,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0,0.444444,0.148148,1,NA,NA,NA,NA,0.66,2,8400122044,0.598838,0.898257,84001211981,2,1
"2045",1,840,840,2045,2,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,3,2,3,3,3,3,3,2,2,2,2,1,2,NA,2,3,4,9,2,1,1,2,2,1,2,1,1,1,1,1,1,3,6,0,2,2,1,2,2,1,1,NA,NA,1,1,3,1,1,1,1,4,2,2,2,3,3,10,2,3,2,2,3,2,2,2,2,2,2,3,1,6,1,1,2,1,2,2,2,1,10,1,1,1,1,2,1,9,2,7,7,6,1,1,2,1,2,1961,21,21,1,6,NA,2,NA,1,NA,1,840010,NA,0.69614947,1,1981,8401,8401981,NA,1,0.2525,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.833333,0.478,0.66,0,0,0,0,1,0.33,0.33,0.33,0.33,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0.888889,0.666667,0.666667,0.740741,1,NA,NA,NA,NA,0.66,2,8400122045,0.299419,0.449129,84001211981,2,1
"2046",1,840,840,2046,1,1,1,1,2,1,2,2,2,1,2,1,2,2,2,1,3,3,2,3,3,2,3,3,1,2,2,1,1,NA,2,6,8,6,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,3,2,2,2,3,2,NA,NA,1,1,1,1,2,1,1,2,1,2,2,2,3,5,2,3,2,3,2,3,1,3,2,3,3,3,0,4,2,2,2,2,2,2,2,1,2,2,1,1,3,3,2,8,8,10,8,5,3,1,2,1,1,1948,34,21,NA,1,NA,1,NA,1,10,1,840010,NA,1.39229894,1,1981,8401,8401981,NA,2,0.531292,0.83,NA,0.83,0.5,0,NA,0.3835,0.66,NA,1,0.5,0.745,0.66,0,1,1,0.666667,1,0.33,0,0.66,0.33,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0.777778,1,0.777778,0.851852,1,NA,NA,NA,NA,0.66,2,8400122046,0.598838,0.898257,84001211981,2,1
"2047",1,840,840,2047,1,3,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,3,3,3,3,3,3,3,2,2,2,1,2,NA,2,2,5,9,1,2,1,2,1,2,1,2,2,1,2,2,1,1,5,6,1,5,1,1,1,3,3,NA,NA,2,1,3,1,1,1,NA,4,3,3,3,3,3,7,NA,1,NA,NA,3,3,1,NA,NA,NA,1,NA,2,1,1,1,1,1,1,1,1,1,10,1,1,1,9,1,1,1,1,1,4,1,1,1,2,1,2,1904,78,12,NA,4,NA,1,NA,NA,3,1,840010,NA,1.39229894,1,1981,8401,8401981,NA,1,0.207778,0.745,NA,0.83,0,0,NA,0.202,0.66,NA,0,0,0.088,0.66,0,1,0,0.333333,1,NA,0,NA,NA,0.66,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0,0,0.333333,0.111111,1,NA,NA,NA,NA,0.66,2,8400122047,0.598838,0.898257,84001211981,2,1
"2048",1,840,840,2048,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,NA,2,5,10,9,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,5,1,2,2,1,1,NA,NA,1,2,2,1,1,1,1,2,1,2,2,2,3,5,2,1,1,3,3,3,1,2,3,3,2,3,1,3,1,1,1,1,1,1,1,1,9,1,1,1,1,5,1,1,1,1,1,1,1,1,2,1,1,1957,25,18,NA,1,NA,1,NA,NA,10,3,840010,NA,1.39229894,1,1981,8401,8401981,NA,1,0.1665,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.333333,0.244,0.66,0,0,0,0,1,0,0,0.66,0.22,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0,0,0,0,1,NA,NA,NA,NA,0.66,2,8400122048,0.598838,0.898257,84001211981,2,1
"2049",1,840,840,2049,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,3,3,3,3,3,3,3,2,2,2,1,1,NA,2,6,7,9,1,2,1,1,1,1,2,1,1,1,1,1,1,1,6,0,2,5,2,2,2,3,1,NA,NA,1,1,3,1,1,1,1,2,2,2,2,3,3,3,2,1,1,2,3,3,2,2,2,3,3,3,1,2,1,1,NA,1,2,1,1,1,7,1,1,1,1,1,2,1,1,1,6,1,1,3,5,1,2,1964,18,21,1,1,NA,2,NA,1,NA,2,840010,NA,0.69614947,1,1981,8401,8401981,NA,NA,0.230333,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.166667,0.166,0.66,0,0,1,0.333333,1,0,0.33,0.33,0.22,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0,0.555556,0.185185,1,NA,NA,NA,NA,0.66,2,8400122049,0.299419,0.449129,84001211981,2,1
"2050",1,840,840,2050,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,3,3,3,3,3,3,3,2,2,2,2,2,1,NA,2,4,8,9,1,2,2,1,2,1,2,2,1,1,2,2,2,3,3,1,1,3,2,2,2,3,3,NA,NA,2,1,3,1,1,1,1,3,1,2,1,3,3,4,NA,1,2,2,2,3,2,2,1,3,1,3,1,4,1,1,2,1,1,1,1,1,7,1,2,1,3,1,1,1,2,4,5,1,1,1,2,1,2,1959,23,21,2,6,NA,1,NA,NA,2,2,840010,NA,0.69614947,1,1981,8401,8401981,NA,0,0.296833,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.5,0.322,0.66,0,1,0,0.333333,1,0.33,0.33,0.33,0.33,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0,0.333333,0.444444,0.259259,1,NA,NA,NA,NA,0.66,2,8400122050,0.299419,0.449129,84001211981,2,1
"2051",1,840,840,2051,3,3,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1,3,3,3,3,3,3,2,2,2,2,1,1,NA,2,7,8,9,2,2,1,1,2,2,2,2,2,2,2,1,1,1,5,6,1,4,1,2,2,3,3,NA,NA,1,1,3,2,1,1,2,2,1,2,3,3,3,5,2,1,2,3,2,3,1,3,2,3,2,2,2,2,1,1,1,1,1,1,1,1,10,1,1,1,1,2,1,1,1,2,2,1,1,3,NA,1,2,1908,74,17,NA,5,NA,1,NA,NA,5,2,840010,NA,1.39229894,1,1981,8401,8401981,NA,NA,0.1745,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.166667,0.166,0.66,0,0,0,0,1,0.33,0,0.66,0.33,1,0,0,0,0,1,NA,NA,NA,NA,0.66,0,0.111111,0.111111,0.074074,1,NA,NA,NA,NA,0.66,2,8400122051,0.598838,0.898257,84001211981,2,1
"2052",1,840,840,2052,1,1,1,1,1,2,2,2,2,1,2,2,1,1,2,1,1,3,2,3,2,3,3,2,2,2,2,1,1,NA,2,7,8,10,1,1,1,2,2,1,1,1,2,2,2,1,1,2,1,2,1,3,1,2,2,3,3,NA,NA,NA,1,3,2,2,1,2,3,2,2,2,2,2,6,2,1,3,3,3,3,2,3,3,3,1,1,1,2,1,1,1,1,1,1,1,1,10,1,3,2,2,3,1,1,3,1,2,1,1,3,2,2,1,1951,31,18,NA,1,NA,1,NA,2,10,3,840010,NA,1.39229894,1,1981,8401,8401981,NA,NA,0.472232,0.83,NA,0.83,0.5,0.33,NA,0.50626,0.66,NA,0,0.166667,0.166,0.66,1,1,0,0.666667,1,0.66,0.33,0.66,0.55,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0,0.111111,0.037037,1,NA,NA,NA,NA,0.66,2,8400122052,0.598838,0.898257,84001211981,2,1
"2053",1,840,840,2053,2,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,1,1,NA,2,4,5,7,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,0,2,2,1,2,2,3,3,NA,NA,1,1,1,1,1,1,3,2,2,3,3,3,3,6,2,1,1,1,1,1,1,1,1,1,4,1,2,3,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,8,7,1,1,1,NA,1,2,1950,32,17,NA,7,NA,2,NA,2,7,3,840010,NA,1.39229894,1,1981,8401,8401981,NA,1,0.1115,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.333333,0.244,0.66,0,0,0,0,1,0,0,0,0,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0,0.777778,0.666667,0.481482,1,NA,NA,NA,NA,0.66,2,8400122053,0.598838,0.898257,84001211981,2,1
"2054",1,840,840,2054,2,1,2,1,2,1,1,2,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,2,2,2,2,1,1,NA,2,7,7,8,1,2,1,1,1,2,1,1,1,2,2,2,1,3,6,0,2,2,1,2,2,1,1,NA,NA,1,2,2,1,1,1,1,3,1,2,3,3,3,4,2,2,1,2,2,2,2,2,2,2,2,3,1,2,1,1,2,1,1,1,1,1,8,1,3,3,2,2,2,4,1,4,4,1,1,2,1,1,2,1961,21,20,1,1,NA,2,NA,1,10,3,840010,NA,0.69614947,1,1981,8401,8401981,NA,1,0.397,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.166667,0.166,0.66,1,1,1,1,1,0,0.33,0.33,0.22,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0.333333,0.333333,0.333333,0.333333,1,NA,NA,NA,NA,0.66,2,8400122054,0.299419,0.449129,84001211981,2,1
"2055",1,840,840,2055,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,3,3,3,3,3,2,2,2,1,1,NA,2,2,10,10,1,2,1,2,2,2,2,1,2,1,2,1,1,3,1,0,2,3,2,2,2,3,3,NA,NA,2,3,3,1,1,1,2,NA,NA,NA,NA,NA,NA,6,3,2,2,2,3,3,2,3,3,3,4,3,1,2,2,1,2,1,1,1,1,1,10,NA,5,3,6,4,4,1,1,1,7,1,1,1,2,1,2,1948,34,17,NA,5,NA,1,NA,NA,3,1,840010,NA,1.39229894,1,1981,8401,8401981,NA,0,0.53025,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,1,0.166667,0.589,0.66,1,1,1,1,1,0.33,0.33,0.33,0.33,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0,0.666667,0.222222,1,NA,NA,NA,NA,0.66,2,8400122055,0.598838,0.898257,84001211981,2,1
"2056",1,840,840,2056,2,1,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,3,3,3,3,2,3,2,1,2,2,1,1,NA,2,8,9,8,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,NA,NA,1,1,2,2,1,1,1,2,1,2,2,2,3,7,2,1,2,2,2,3,2,3,3,3,2,3,2,1,1,1,1,1,1,1,1,1,9,1,2,2,2,1,1,3,2,2,5,3,1,1,3,1,1,1954,28,21,NA,1,NA,1,NA,1,10,2,840010,NA,1.39229894,1,1981,8401,8401981,NA,1,0.321667,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0,0.088,0.66,1,1,0,0.666667,1,0.33,0.33,0.33,0.33,1,0,1,1,0.666667,1,NA,NA,NA,NA,0.66,0.222222,0.111111,0.444444,0.259259,1,NA,NA,NA,NA,0.66,2,8400122056,0.598838,0.898257,84001211981,2,1
"2057",1,840,840,2057,2,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,3,3,3,3,3,3,2,1,2,1,1,1,NA,1,6,8,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,4,1,6,2,2,2,3,3,NA,NA,2,NA,NA,NA,1,1,3,2,3,3,3,3,3,6,3,1,1,NA,NA,NA,3,NA,NA,NA,1,1,2,1,1,1,1,1,1,1,1,1,10,1,3,1,6,1,1,1,4,1,8,1,NA,1,3,1,2,1921,61,12,NA,5,NA,2,NA,NA,8,1,840010,NA,1.39229894,1,1981,8401,8401981,NA,NA,0.248878,0.745,NA,0.83,0,0,NA,0.202,0.66,NA,0,0,0.088,0.66,0,1,0,0.333333,1,0,0.66,NA,0.37218,0.66,0,0,0,0,1,NA,NA,NA,NA,0.66,0,0,0.777778,0.259259,1,NA,NA,NA,NA,0.66,2,8400122057,0.598838,0.898257,84001211981,2,1
"2058",1,840,840,2058,3,2,2,1,1,2,2,1,2,1,2,2,2,1,1,2,3,3,3,3,3,3,3,3,2,2,2,1,2,NA,2,5,4,4,1,2,2,2,1,2,2,2,2,1,2,1,1,3,4,2,1,2,2,2,2,3,1,NA,NA,2,1,1,1,2,1,1,1,1,2,1,2,2,5,1,2,3,4,3,3,3,4,3,3,3,3,2,3,2,1,2,2,2,1,1,1,7,2,8,8,4,4,4,10,10,10,10,4,NA,1,NA,3,2,1958,24,21,2,NA,NA,1,NA,2,9,3,840011,NA,0.69614947,1,1981,8401,8401981,NA,NA,0.767338,0.83,NA,0.83,0.5,0.66,NA,0.62902,0.66,NA,1,0.333333,0.667,0.66,1,1,1,1,1,0.66,0.66,1,0.773333,1,0,0,0,0,1,NA,NA,NA,NA,0.66,1,1,1,1,1,NA,NA,NA,NA,0.66,2,8400122058,0.299419,0.449129,84001211981,2,1
"2059",1,840,840,2059,2,NA,1,1,1,2,1,2,2,1,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,1,2,2,2,NA,2,9,9,8,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,4,1,2,1,2,2,3,3,NA,NA,1,2,3,3,1,1,2,2,1,3,2,3,NA,6,2,2,2,3,4,2,2,2,2,3,3,3,2,3,1,1,2,1,2,2,2,1,5,2,1,5,2,1,1,1,1,7,9,1,1,1,2,1,1,1934,48,18,NA,1,NA,1,NA,1,9,1,840010,NA,1.39229894,1,1981,8401,8401981,NA,0,0.388167,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.333333,0.244,0.66,1,1,0,0.666667,1,0.33,0.33,0.66,0.44,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0.666667,0.888889,0.518519,1,NA,NA,NA,NA,0.66,2,8400122059,0.598838,0.898257,84001211981,2,1
"2060",1,840,840,2060,2,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,3,3,3,3,3,3,2,2,2,2,1,1,NA,2,7,5,8,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,0,2,2,1,2,2,3,3,NA,NA,1,1,3,1,1,1,1,3,1,3,3,3,3,5,2,2,1,2,2,3,2,1,1,3,2,1,2,2,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,5,1,1,5,1,2,2,1949,33,13,NA,2,NA,2,NA,NA,10,3,840010,NA,1.39229894,1,1981,8401,8401981,NA,NA,0.17769,0.83,NA,0.83,0,0.33,NA,0.32476,0.66,NA,0,0.166667,0.166,0.66,0,0,0,0,1,0,0.33,0.33,0.22,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0,0.444444,0.148148,1,NA,NA,NA,NA,0.66,2,8400122060,0.598838,0.898257,84001211981,2,1
"2061",1,840,840,2061,1,1,2,1,2,2,2,1,2,1,2,1,2,2,2,1,3,3,3,3,3,2,3,1,1,2,2,1,1,NA,2,7,9,9,1,2,2,2,2,1,2,1,1,1,2,1,2,1,3,2,1,2,2,2,2,3,3,NA,NA,1,1,3,1,1,1,1,1,1,1,2,3,3,7,2,2,2,2,1,3,1,2,3,3,1,3,1,7,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,8,1,5,5,1,6,3,2,1,2,1925,57,17,NA,1,NA,1,NA,1,10,3,840010,NA,1.39229894,1,1981,8401,8401981,NA,1,0.2445,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,1,0.556,0.66,0,0,0,0,1,0.33,0,0.33,0.22,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0.777778,0.444444,0.444444,0.555555,1,NA,NA,NA,NA,0.66,2,8400122061,0.598838,0.898257,84001211981,2,1
"2062",1,840,840,2062,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,1,2,3,2,3,3,3,3,2,2,2,2,2,2,NA,2,9,7,7,1,2,1,2,2,2,2,2,2,1,2,1,1,1,6,0,2,4,1,2,2,3,1,NA,NA,1,2,2,1,1,1,1,3,2,3,3,3,3,5,2,1,2,2,3,2,2,2,3,3,2,3,2,2,1,1,1,1,1,1,1,1,9,1,1,3,3,1,1,2,2,9,9,2,1,2,3,1,1,1932,50,19,1,1,NA,1,NA,NA,NA,1,840010,NA,1.39229894,1,1981,8401,8401981,NA,0,0.341167,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.166667,0.166,0.66,1,1,0,0.666667,1,0.33,0.33,0.33,0.33,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0.111111,0.888889,0.888889,0.62963,1,NA,NA,NA,NA,0.66,2,8400122062,0.598838,0.898257,84001211981,2,1
"2063",1,840,840,2063,2,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,3,3,3,3,3,3,3,2,2,2,1,2,NA,2,4,9,10,1,2,1,2,1,1,2,2,2,1,1,1,2,1,1,1,1,3,2,2,2,3,3,NA,NA,2,1,2,3,1,1,3,4,3,3,3,3,3,10,2,4,4,4,2,4,3,3,3,3,1,1,8,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1960,22,18,NA,5,NA,2,NA,NA,NA,2,840010,NA,0.69614947,1,1981,8401,8401981,NA,NA,0.387167,0.83,NA,0.83,0,1,NA,0.574,0.66,NA,0,0,0.088,0.66,0,0,0,0,1,1,0.66,1,0.886667,1,0,0,0,0,1,NA,NA,NA,NA,0.66,0,0,0,0,1,NA,NA,NA,NA,0.66,2,8400122063,0.299419,0.449129,84001211981,2,1
"2064",1,840,840,2064,1,2,2,1,1,2,2,1,2,1,2,2,1,2,1,1,1,3,3,3,3,2,3,2,2,2,2,1,2,NA,2,7,9,5,1,2,1,2,1,1,2,1,1,1,1,1,1,3,1,2,1,2,2,2,2,3,3,NA,NA,1,3,3,1,1,1,1,3,1,2,3,3,3,5,2,1,2,3,3,3,2,4,3,3,1,1,2,4,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,5,10,7,1,1,2,1,2,1945,37,17,NA,1,NA,2,NA,NA,10,1,840010,NA,1.39229894,1,1981,8401,8401981,NA,NA,0.241,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.5,0.322,0.66,0,0,0,0,1,0.33,0.33,0.66,0.44,1,0,0,0,0,1,NA,NA,NA,NA,0.66,0,0.444444,1,0.481481,1,NA,NA,NA,NA,0.66,2,8400122064,0.598838,0.898257,84001211981,2,1
"2065",1,840,840,2065,1,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,3,3,3,3,3,1,3,2,2,2,2,1,1,NA,2,9,9,8,2,2,2,2,2,1,2,2,2,1,2,1,1,1,6,0,2,2,2,NA,2,3,1,NA,NA,1,1,3,1,2,2,1,3,1,1,2,NA,NA,5,2,3,3,3,2,3,3,3,3,2,2,3,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,3,3,5,5,3,5,3,1,3,5,2,1,1961,21,21,2,6,NA,1,NA,NA,5,2,840010,NA,0.69614947,1,1981,8401,8401981,NA,0,0.602565,0.83,NA,0.83,0.5,0.33,NA,0.50626,0.66,NA,0,0.333333,0.244,0.66,1,1,1,1,1,0.66,0.66,0.66,0.66,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0.444444,0.222222,0.444444,0.37037,1,NA,NA,NA,NA,0.66,2,8400122065,0.299419,0.449129,84001211981,2,1
"2066",1,840,840,2066,2,1,2,1,1,2,2,1,2,1,2,2,2,1,2,1,3,3,3,3,3,2,3,2,1,2,2,2,2,NA,1,7,7,7,1,2,2,2,2,1,2,1,2,2,1,1,2,3,3,1,1,2,2,2,2,3,3,NA,NA,2,1,3,2,1,1,3,2,1,2,2,3,3,4,2,3,2,3,3,3,3,2,2,2,3,3,2,NA,2,1,1,1,2,2,1,1,5,2,1,4,6,1,1,3,6,6,5,10,5,2,1,1,2,1955,27,19,NA,1,NA,1,NA,1,10,1,840010,NA,1.39229894,1,1981,8401,8401981,NA,0,0.472889,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,1,NA,NA,0.66,1,1,0,0.666667,1,0.33,0.66,0.66,0.55,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0.222222,0.555556,0.444444,0.407407,1,NA,NA,NA,NA,0.66,2,8400122066,0.598838,0.898257,84001211981,2,1
"2067",1,840,840,2067,3,2,2,NA,1,2,2,2,2,2,2,2,2,1,2,2,2,2,3,3,2,1,3,3,2,2,1,1,2,NA,2,8,6,7,1,1,1,2,1,2,1,2,2,1,1,2,1,1,6,0,2,2,2,2,2,3,3,NA,NA,1,2,3,1,1,1,1,3,2,3,3,3,3,7,2,2,2,3,3,3,2,2,2,2,2,3,2,6,1,1,2,1,2,2,2,1,8,1,1,1,1,1,1,1,1,6,8,2,4,1,2,2,1,1929,53,21,2,1,NA,1,NA,1,10,1,840010,NA,1.39229894,1,1981,8401,8401981,NA,0,0.31069,0.83,NA,0.83,0,0.33,NA,0.32476,0.66,NA,0,0.833333,0.478,0.66,0,0,0,0,1,0.33,0.33,0.66,0.44,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0.555556,0.777778,0.444445,1,NA,NA,NA,NA,0.66,2,8400122067,0.598838,0.898257,84001211981,2,1
"2068",1,840,840,2068,2,2,1,1,2,2,1,2,2,1,2,2,1,2,2,1,2,3,3,2,3,2,3,2,1,2,2,1,2,NA,2,2,7,10,1,2,2,1,2,1,1,1,2,1,2,1,2,1,1,2,1,2,2,2,2,3,1,NA,NA,1,1,2,1,1,1,3,2,1,2,2,1,3,6,2,3,1,1,3,3,1,3,3,3,1,1,2,3,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,5,5,3,1,2,3,1,2,1932,50,21,NA,4,NA,1,NA,NA,7,2,840010,NA,1.39229894,1,1981,8401,8401981,NA,NA,0.1115,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.333333,0.244,0.66,0,0,0,0,1,0,0,0,0,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0.444444,0.444444,0.296296,1,NA,NA,NA,NA,0.66,2,8400122068,0.598838,0.898257,84001211981,2,1
"2069",1,840,840,2069,1,1,2,2,2,2,1,1,2,2,2,2,2,1,2,2,3,3,3,3,3,3,3,1,1,2,2,1,2,NA,2,7,10,10,1,1,1,2,1,1,2,1,1,1,1,1,1,3,1,1,1,1,2,2,2,3,3,NA,NA,1,1,1,2,1,1,3,1,1,2,2,3,3,7,2,2,1,3,2,4,2,2,2,2,1,3,2,NA,1,1,2,1,1,1,1,1,6,1,1,1,2,1,1,1,1,9,1,1,1,3,2,1,2,1958,24,18,NA,5,NA,2,NA,1,9,3,840010,NA,0.69614947,1,1981,8401,8401981,NA,0,0.288444,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,NA,NA,0.66,0,1,0,0.333333,1,0,0.33,0.66,0.33,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0.888889,0,0.296296,1,NA,NA,NA,NA,0.66,2,8400122069,0.299419,0.449129,84001211981,2,1
